sessionid,email,createdate,language,country,processed,total,converted
1o1mni7n8qmev62ya0,anon+417940ef74d0@example.invalid,2025-08-28 11:00:30.271144+02,de,DE,True,15.3,False
1o1mni7n8qmev64y00,anon+56c8733baedd@example.invalid,2025-08-28 11:19:50.544212+02,en,GB,True,,False
1o1mni7n8qmev6p1l0,anon+4b3d02605af3@example.invalid,2025-08-28 11:17:00.631352+02,sv,SE,True,118.0,True
1o1mni7n8qmev6t45t,,2025-08-28 11:14:51.548229+02,es,ES,False,31.8,False
1o1mni7n8qmev7ojxt,,2025-08-28 15:50:52.187097+02,fr,FR,False,22.3,False
1o1mni7n8qmev7u083,,2025-08-28 13:37:29.741363+02,es,ES,False,17.8,False
1o1mni7n8qmev92s26,,2025-08-28 12:20:50.084153+02,es,ES,False,10.8,False
1o1mni7n8qmev9kslr,,2025-08-28 12:31:41.700898+02,it,IT,False,0.0,False
1o1mni7n8qmevatn6v,anon+2e6dfcb52230@example.invalid,2025-08-28 13:14:09.319996+02,en,GB,True,19.5,False
1o1mni7n8qmevaye7d,,2025-08-28 13:15:13.545766+02,it,IT,False,29.3,False
1o1mni7n8qmevb6ejb,anon+e14a5a0f647d@example.invalid,2025-08-28 13:22:24.025729+02,fr,FR,True,25.8,False
1o1mni7n8qmevc2x4h,,2025-08-28 13:44:25.758509+02,it,IT,False,0.0,False
1o1mni7n8qmevcd9ll,,2025-08-30 12:48:37.24228+02,es,ES,False,21.3,False
1o1mni7n8qmevcje1k,anon+66095e7e1383@example.invalid,2025-08-30 10:01:13.76722+02,es,ES,True,24.8,True
1o1mni7n8qmevcswbn,,2025-09-01 12:17:57.02138+02,en,GB,False,17.9,False
1o1mni7n8qmevdiyfy,,2025-08-28 21:03:22.364909+02,it,IT,False,11.8,False
1o1mni7n8qmeveb4b9,,2025-08-28 16:29:22.106846+02,es,ES,False,38.7,False
1o1mni7n8qmevekccs,anon+2d809444a9e0@example.invalid,2025-08-28 15:03:22.992272+02,fr,FR,True,,False
1o1mni7n8qmevfqq65,anon+621769f67a12@example.invalid,2025-08-28 16:30:06.674733+02,fr,FR,True,22.3,True
1o1mni7n8qmevg0epk,anon+fa62ca7f2f75@example.invalid,2025-08-28 15:35:01.507061+02,it,IT,True,0.0,True
1o1mni7n8qmevgam2k,anon+e88224e6cb16@example.invalid,2025-08-28 15:53:27.7861+02,es,ES,True,,True
1o1mni7n8qmevgf4g0,,2025-08-28 16:19:31.425833+02,fr,FR,False,14.85,False
1o1mni7n8qmevgm5ca,,2025-08-28 15:48:52.838318+02,es,ES,False,,False
1o1mni7n8qmevgmryr,,2025-08-28 16:24:49.377366+02,fr,FR,False,15.3,False
1o1mni7n8qmevgxcqd,anon+fa62ca7f2f75@example.invalid,2025-08-28 15:57:29.608914+02,it,IT,True,0.0,False
1o1mni7n8qmevho2rd,anon+dd22f95a1364@example.invalid,2025-08-28 16:28:31.778239+02,de,DE,True,0.0,False
1o1mni7n8qmevhsfhh,anon+7543f8fd5c89@example.invalid,2025-08-28 16:28:01.918871+02,es,ES,True,21.3,True
1o1mni7n8qmevhzybj,,2025-08-28 16:36:18.108397+02,de,DE,False,0.0,False
1o1mni7n8qmevi51gd,anon+aaf1b62e2796@example.invalid,2025-08-28 16:41:01.369986+02,fr,FR,True,22.3,True
1o1mni7n8qmevil2r3,,2025-08-28 17:16:00.58032+02,de,DE,False,31.2,False
1o1mni7n8qmeviws1m,,2025-08-28 19:56:16.014808+02,en,GB,False,,True
1o1mni7n8qmevj45l5,,2025-08-28 17:15:52.320123+02,es,ES,False,24.8,False
1o1mni7n8qmevj8oe8,anon+bc1727875b4f@example.invalid,2025-08-28 17:13:58.841315+02,es,ES,True,,False
1o1mni7n8qmevj944p,anon+371fbe7daac7@example.invalid,2025-08-28 17:15:39.884476+02,fr,FR,True,25.8,True
1o1mni7n8qmevjxca8,anon+36fa992ccbb1@example.invalid,2025-08-28 17:49:47.567297+02,es,ES,True,,False
1o1mni7n8qmevlcwh8,anon+e16d40ed4e91@example.invalid,2025-08-28 18:13:41.541605+02,fr,FR,True,5.6,True
1o1mni7n8qmevlexri,,2025-08-28 18:07:35.454753+02,de,DE,False,11.9,False
1o1mni7n8qmevlyt0o,anon+5e0be501f338@example.invalid,2025-08-28 20:04:35.900092+02,es,ES,True,24.8,True
1o1mni7n8qmevm5q8q,,2025-08-28 19:20:57.464311+02,es,ES,False,24.8,False
1o1mni7n8qmevm6uny,anon+16b0f9062a1c@example.invalid,2025-08-28 18:27:45.513516+02,es,ES,True,,False
1o1mni7n8qmevmu9gh,,2025-08-28 18:48:42.801248+02,fr,FR,False,14.4,False
1o1mni7n8qmevotf0d,anon+c5c8ad118136@example.invalid,2025-08-28 19:55:39.831736+02,es,ES,True,14.94,True
1o1mni7n8qmevpgmff,,2025-08-28 19:56:21.228195+02,en,US,False,,False
1o1mni7n8qmevpk2n2,anon+6a0adeb8e11a@example.invalid,2025-08-28 20:05:45.119811+02,fr,FR,True,,False
1o1mni7n8qmevr8v2r,,2025-08-28 20:47:23.232844+02,es,ES,False,10.9,False
1o1mni7n8qmevrwruc,anon+af9c7bc5bf7d@example.invalid,2025-08-28 21:15:00.65981+02,fr,FR,True,,False
1o1mni7n8qmevs7cpx,anon+842d659d1c6c@example.invalid,2025-08-29 05:10:14.366304+02,en,US,True,0.0,True
1o1mni7n8qmevshbpr,anon+8a05e37e0cb1@example.invalid,2025-08-28 21:38:49.269524+02,fr,FR,True,,False
1o1mni7n8qmevsi6or,anon+3fdf60d87799@example.invalid,2025-08-28 21:35:24.830526+02,fr,FR,True,25.8,True
1o1mni7n8qmevsqoiy,anon+937ce133c9d3@example.invalid,2025-08-28 21:32:06.005865+02,es,CO,True,,False
1o1mni7n8qmevtangd,,2025-08-28 21:51:04.609049+02,de,DE,False,15.3,False
1o1mni7n8qmevucodt,anon+cef10d9551d3@example.invalid,2025-08-28 22:23:49.173789+02,sv,SE,True,104.2,True
1o1mni7n8qmevv3ogw,,2025-08-28 22:46:06.276193+02,fr,FR,False,20.7,False
1o1mni7n8qmevvudle,anon+e7b64c9fd793@example.invalid,2025-08-28 23:02:39.430408+02,es,ES,True,,False
1o1mni7n8qmevvxpty,anon+7674d2d3e796@example.invalid,2025-08-29 23:23:47.178242+02,es,ES,True,,False
1o1mni7n8qmevw1jf8,,2025-08-28 23:09:46.510719+02,es,ES,False,23.2,False
1o1mni7n8qmevx4ye1,anon+b6777214e195@example.invalid,2025-08-28 23:43:37.616399+02,en,GB,True,,False
1o1mni7n8qmevx7eb9,anon+85010ffcfa82@example.invalid,2025-08-28 23:35:46.352231+02,en,GB,True,,False
1o1mni7n8qmevxbrz6,,2025-08-28 23:41:50.926216+02,es,ES,False,17.8,False
1o1mni7n8qmevyyz3n,,2025-08-29 00:27:22.319046+02,es,ES,False,10.8,False
1o1mni7n8qmevza3sg,,2025-08-29 00:38:45.083138+02,it,IT,False,18.8,False
1o1mni7n8qmew0f734,,2025-08-29 01:12:24.485926+02,es,ES,False,23.2,False
1o1mni7n8qmew8qqbs,,2025-08-29 04:56:14.656182+02,en,US,False,,False
1o1mni7n8qmewdq6wo,,2025-08-29 07:24:47.182452+02,es,ES,True,21.3,False
1o1mni7n8qmewe39wd,,2025-08-29 07:29:58.476611+02,fr,FR,False,,False
1o1mni7n8qmewf1gyp,anon+7156d0ee2904@example.invalid,2025-08-29 07:59:20.680494+02,en,GB,True,58.29,False
1o1mni7n8qmewfeg6z,,2025-08-29 08:02:29.861795+02,en,GB,False,,False
1o1mni7n8qmewfrwhw,anon+d7f1477e369c@example.invalid,2025-08-29 09:41:48.705802+02,es,ES,True,14.3,True
1o1mni7n8qmewguh4w,anon+da13978408db@example.invalid,2025-08-29 09:06:38.614026+02,en,GB,True,24.9,True
1o1mni7n8qmewhxu5p,,2025-08-29 09:37:16.852825+02,es,ES,True,21.3,False
1o1mni7n8qmewjlyzq,,2025-08-29 10:04:50.301633+02,fr,FR,False,15.3,False
1o1mni7n8qmewlzm7h,,2025-08-29 11:24:20.139346+02,fr,FR,False,29.3,False
1o1mni7n8qmewmn4sk,anon+b53aabfa2ac5@example.invalid,2025-08-29 12:31:53.617385+02,es,ES,True,34.5,True
1o1mni7n8qmewqq6au,,2025-08-29 13:19:32.573981+02,en,GB,False,,False
1o1mni7n8qmewqrzsp,anon+0d65fc06e004@example.invalid,2025-08-29 14:01:40.078008+02,en,GB,True,28.4,True
1o1mni7n8qmewr3bjb,,2025-08-29 13:31:46.314853+02,es,ES,False,19.95,False
1o1mni7n8qmewsiq38,anon+2e1a0f5db4fd@example.invalid,2025-08-29 14:23:01.861654+02,fr,FR,True,27.22,True
1o1mni7n8qmewueckh,anon+13be197fab28@example.invalid,2025-08-29 15:09:16.611333+02,es,ES,True,,False
1o1mni7n8qmewuewri,anon+b4704d1662bf@example.invalid,2025-08-29 15:05:54.834337+02,es,ES,True,36.02,False
1o1mni7n8qmewvleqz,,2025-08-29 15:47:17.498932+02,it,IT,False,11.8,False
1o1mni7n8qmewwlg90,anon+409ef0390e37@example.invalid,2025-08-29 16:11:36.377475+02,es,ES,True,,False
1o1mni7n8qmewwpmo5,,2025-08-29 16:09:15.37139+02,de,DE,False,14.85,False
1o1mni7n8qmewy9pdp,anon+ac801816ed6b@example.invalid,2025-08-29 17:04:41.830716+02,fr,FR,True,0.0,True
1o1mni7n8qmewyzk2z,,2025-08-29 17:10:48.490184+02,en,GB,False,0.0,False
1o1mni7n8qmewzghpf,anon+f474e194a065@example.invalid,2025-08-29 17:30:15.872097+02,fr,FR,True,0.0,True
1o1mni7n8qmewzrnny,anon+69403129c6c0@example.invalid,2025-08-29 17:40:37.595704+02,es,ES,True,17.8,False
1o1mni7n8qmewzuycz,anon+5b59a498202f@example.invalid,2025-08-29 17:40:10.739684+02,de,DE,True,0.0,True
1o1mni7n8qmex0lg55,anon+cb635521efb1@example.invalid,2025-08-29 17:57:40.176478+02,en,GB,True,,False
1o1mni7n8qmex1en2g,,2025-08-29 18:23:17.547859+02,es,ES,False,10.8,False
1o1mni7n8qmex3ycso,anon+9c64983ec7a2@example.invalid,2025-08-29 19:30:15.693292+02,fr,FR,True,25.8,True
1o1mni7n8qmex46sxx,anon+f8de0d17402e@example.invalid,2025-08-29 19:40:38.754705+02,de,DE,True,11.8,True
1o1mni7n8qmex55g45,,2025-08-29 20:19:46.216654+02,es,ES,False,17.8,False
1o1mni7n8qmex5849u,,2025-08-29 21:02:23.795103+02,fr,FR,False,29.3,False
1o1mni7n8qmex5a6q5,anon+6bdbcdc08a0e@example.invalid,2025-08-29 20:23:59.082872+02,fr,CH,True,27.7,True
1o1mni7n8qmex5hcec,anon+4ce825a61541@example.invalid,2025-08-31 19:44:10.531473+02,fr,FR,True,,False
1o1mni7n8qmex7f73h,anon+3561ff1c9f6f@example.invalid,2025-08-29 21:43:35.466609+02,fr,FR,True,39.4,True
1o1mni7n8qmex7rqve,anon+b1b07626255e@example.invalid,2025-08-29 21:25:48.738103+02,fr,FR,True,18.8,True
1o1mni7n8qmex8f3ym,,2025-08-29 21:39:01.975832+02,de,DE,False,24.8,False
1o1mni7n8qmex8o0x7,,2025-08-29 21:41:44.930959+02,es,ES,False,0.0,False
1o1mni7n8qmex8y7mw,,2025-08-29 21:52:19.804772+02,fr,FR,False,0.0,False
1o1mni7n8qmex9343w,,2025-08-30 09:56:53.054801+02,fr,FR,False,0.0,False
1o1mni7n8qmex9348y,,2025-08-29 21:53:29.803926+02,fr,US,False,0.0,False
1o1mni7n8qmex9tf6i,anon+13be197fab28@example.invalid,2025-08-29 22:24:26.917209+02,es,ES,True,24.3,True
1o1mni7n8qmexaxqsj,,2025-08-29 23:00:23.814642+02,it,IT,False,18.8,False
1o1mni7n8qmexb592i,,2025-08-29 22:58:18.845564+02,en,GB,False,10.9,False
1o1mni7n8qmexcnol1,anon+320b6efc28ab@example.invalid,2025-08-29 23:42:29.047124+02,sv,SE,True,190.9,True
1o1mni7n8qmexd030q,anon+60ec2350ebe1@example.invalid,2025-08-29 23:52:24.281641+02,en,GB,True,14.4,False
1o1mni7n8qmexdq8nn,anon+6dfddd125fbf@example.invalid,2025-08-30 00:09:46.139834+02,es,ES,True,,False
1o1mni7n8qmexe33r9,,2025-08-30 00:30:12.830373+02,en,GB,False,21.4,False
1o1mni7n8qmexqty4k,,2025-08-30 06:10:14.69073+02,en,GB,False,0.0,False
1o1mni7n8qmexv4udf,anon+e4efc9d3c6ee@example.invalid,2025-08-30 08:43:09.987422+02,es,ES,True,42.93,True
1o1mni7n8qmexvzmm1,anon+cb4c22fe799e@example.invalid,2025-08-30 08:37:37.17161+02,en,GB,True,21.4,True
1o1mni7n8qmexwg7ty,anon+809cf58ddfaf@example.invalid,2025-08-30 09:05:04.487052+02,en,GB,True,42.5,True
1o1mni7n8qmexx5kwz,,2025-08-30 09:07:16.395203+02,fr,FR,False,,False
1o1mni7n8qmexy0lm2,anon+cf97bd0ba396@example.invalid,2025-08-30 09:37:05.326093+02,en,GB,True,21.4,False
1o1mni7n8qmexy3qx9,,2025-08-30 09:33:48.90804+02,it,IT,False,,False
1o1mni7n8qmexyhufl,anon+dbc661078267@example.invalid,2025-08-30 09:56:54.058337+02,fr,FR,True,29.3,False
1o1mni7n8qmexysh3q,anon+60c58cee088b@example.invalid,2025-08-30 09:54:51.413709+02,es,ES,True,28.3,False
1o1mni7n8qmexyy908,,2025-08-30 09:57:32.900041+02,sv,SE,False,,False
1o1mni7n8qmexz3u6a,,2025-08-30 10:15:39.013598+02,de,DE,False,17.2,False
1o1mni7n8qmey09mzo,anon+051cc3ec59cd@example.invalid,2025-08-30 10:43:32.676262+02,sv,SE,True,0.0,True
1o1mni7n8qmey0ux3g,,2025-08-30 10:52:40.354715+02,es,ES,False,28.3,False
1o1mni7n8qmey19ugf,anon+60c58cee088b@example.invalid,2025-08-30 11:02:34.315286+02,es,ES,True,28.3,False
1o1mni7n8qmey20vp5,,2025-08-30 11:44:39.012017+02,de,DE,False,,False
1o1mni7n8qmey28a1k,anon+da190e2b3f13@example.invalid,2025-08-30 11:35:49.199588+02,en,GB,True,32.5,True
1o1mni7n8qmey2g5hw,,2025-08-30 11:35:26.988853+02,en,GB,False,,False
1o1mni7n8qmey333xc,,2025-08-30 11:55:03.273658+02,de,DE,False,14.85,False
1o1mni7n8qmey3pu5f,anon+de567249aac7@example.invalid,2025-08-30 12:20:12.663072+02,es,ES,True,28.3,True
1o1mni7n8qmey44wy4,anon+3dac7cdd9fe4@example.invalid,2025-08-30 12:29:58.196155+02,es,ES,True,31.7,True
1o1mni7n8qmey44yrw,anon+1bea9551f24a@example.invalid,2025-08-30 21:38:54.405634+02,en,GB,True,24.9,True
1o1mni7n8qmey4a4am,,2025-08-30 12:32:54.272847+02,es,ES,False,19.7,False
1o1mni7n8qmey5ccba,anon+75cb62b37d16@example.invalid,2025-08-30 13:00:18.420832+02,fr,CH,True,18.7,True
1o1mni7n8qmey5f247,anon+500da369717a@example.invalid,2025-08-30 13:11:33.096896+02,es,ES,True,17.82,True
1o1mni7n8qmey5gje6,,2025-08-30 13:00:03.988115+02,en,GB,False,13.8,False
1o1mni7n8qmey6etee,,2025-08-30 13:27:17.304125+02,it,IT,False,0.0,False
1o1mni7n8qmey79def,anon+cfde7513f50e@example.invalid,2025-08-30 14:45:32.70065+02,en,GB,True,,False
1o1mni7n8qmey7a2jr,anon+d2742fae07a3@example.invalid,2025-08-30 13:53:38.52286+02,fr,FR,True,,False
1o1mni7n8qmey7eb49,anon+18aebbcfa962@example.invalid,2025-08-30 14:23:55.356645+02,en,GB,True,17.9,True
1o1mni7n8qmey7lqrw,,2025-08-30 14:03:54.756883+02,de,DE,False,32.7,False
1o1mni7n8qmey8f8qn,,2025-08-30 14:25:00.814756+02,en,GB,False,10.9,False
1o1mni7n8qmey9qsga,anon+978fc1785b66@example.invalid,2025-08-30 15:01:11.649266+02,it,IT,True,17.3,True
1o1mni7n8qmey9xncn,,2025-08-30 15:05:13.243528+02,es,ES,False,17.8,False
1o1mni7n8qmeya4ger,anon+bfb8c4257bfa@example.invalid,2025-08-30 15:16:19.104306+02,sv,SE,True,373.8,True
1o1mni7n8qmeya8kc0,anon+d537ca779eab@example.invalid,2025-09-01 12:48:32.838503+02,sv,SE,True,118.0,True
1o1mni7n8qmeyac1ul,anon+273d9243f923@example.invalid,2025-08-30 15:21:18.225759+02,it,IT,True,,False
1o1mni7n8qmeybau65,,2025-08-30 15:53:34.274493+02,fr,FR,False,22.3,False
1o1mni7n8qmeybc7zm,,2025-08-30 15:44:19.427478+02,es,ES,False,,False
1o1mni7n8qmeybtcbf,anon+8ac0d0a01960@example.invalid,2025-08-30 15:58:31.182638+02,sv,SE,True,128.6,True
1o1mni7n8qmeybxgcv,,2025-08-30 16:07:34.378677+02,fr,FR,False,0.0,False
1o1mni7n8qmeycewt9,anon+3dbaa7aca882@example.invalid,2025-08-30 16:21:22.071375+02,es,ES,True,,False
1o1mni7n8qmeydpv0z,,2025-08-30 17:30:00.661852+02,es,ES,False,28.3,False
1o1mni7n8qmeydudyh,anon+7a732d21e9a1@example.invalid,2025-08-30 17:07:40.499202+02,fr,FR,True,0.0,True
1o1mni7n8qmeydxr9l,,2025-08-30 17:17:22.944857+02,en,GB,False,34.9,False
1o1mni7n8qmeye0uez,,2025-08-30 17:07:10.773497+02,de,DE,False,39.5,False
1o1mni7n8qmeye6uoo,anon+eab8da3bf139@example.invalid,2025-08-30 17:16:36.236436+02,es,ES,True,21.3,False
1o1mni7n8qmeye9un7,,2025-08-30 17:12:51.304947+02,fr,FR,False,32.8,False
1o1mni7n8qmeyes3k7,anon+a583a8a32b5d@example.invalid,2025-08-30 18:30:00.761203+02,en,CA,True,0.0,True
1o1mni7n8qmeyexj3l,anon+4bf8084c36b3@example.invalid,2025-08-30 17:31:22.470918+02,es,ES,True,,False
1o1mni7n8qmeyeznbd,,2025-08-30 17:29:24.207574+02,es,ES,False,37.35,False
1o1mni7n8qmeyff0a1,anon+ffae706800be@example.invalid,2025-08-30 17:51:15.234025+02,es,ES,True,16.8,True
1o1mni7n8qmeyfsvfm,anon+00806674235e@example.invalid,2025-08-30 17:52:13.672504+02,es,ES,True,20.7,False
1o1mni7n8qmeyg0o4v,anon+c65722bd1391@example.invalid,2025-08-31 15:01:58.740398+02,en,GB,True,21.4,True
1o1mni7n8qmeygfq1f,anon+ffae706800be@example.invalid,2025-08-30 18:07:01.370306+02,es,ES,True,0.0,False
1o1mni7n8qmeyh3z9q,,2025-08-30 18:31:59.792815+02,sv,SE,False,118.0,False
1o1mni7n8qmeyhjaiu,anon+1438588f55f6@example.invalid,2025-08-30 18:43:16.256136+02,sv,SE,True,188.0,False
1o1mni7n8qmeyhohvq,anon+dce1c9629083@example.invalid,2025-08-30 18:59:56.870556+02,fr,FR,True,25.8,True
1o1mni7n8qmeyii7zz,,2025-08-30 19:06:15.935725+02,es,ES,False,41.8,False
1o1mni7n8qmeyj8j07,anon+f20cbfb035a9@example.invalid,2025-08-30 19:48:16.442924+02,es,ES,True,,False
1o1mni7n8qmeyj9g7t,anon+f986931930c7@example.invalid,2025-08-31 20:40:31.037649+02,es,ES,True,17.8,True
1o1mni7n8qmeyjf5da,anon+eeb3fbed3b83@example.invalid,2025-08-30 22:14:05.505411+02,es,ES,True,21.3,True
1o1mni7n8qmeyl5q0b,anon+4bf8084c36b3@example.invalid,2025-08-30 20:27:53.684036+02,es,ES,True,24.8,True
1o1mni7n8qmeyle2o3,,2025-08-30 23:15:57.120482+02,it,IT,False,22.3,False
1o1mni7n8qmeylevwi,anon+e88fb204673f@example.invalid,2025-08-30 20:28:27.709341+02,fr,FR,True,111.2,True
1o1mni7n8qmeynafhh,,2025-08-30 21:19:45.169703+02,fr,FR,False,14.85,False
1o1mni7n8qmeyny8ov,anon+200f0a1657e8@example.invalid,2025-08-30 21:53:21.575301+02,es,ES,True,,False
1o1mni7n8qmeyohmsy,anon+2b8ca9a2eece@example.invalid,2025-08-30 21:59:27.898931+02,de,DE,True,0.0,True
1o1mni7n8qmeyolqhn,,2025-08-30 21:57:31.62218+02,en,GB,False,12.5,False
1o1mni7n8qmeyou4ar,anon+e50bcb852b6e@example.invalid,2025-08-30 22:15:24.157398+02,en,GB,True,27.8,True
1o1mni7n8qmeyovf92,,2025-08-30 22:06:26.027156+02,es,ES,False,0.0,False
1o1mni7n8qmeyoxiul,anon+05cbdc88bdcf@example.invalid,2025-08-30 22:04:49.594402+02,es,ES,True,0.0,False
1o1mni7n8qmeypfovs,anon+87366879be71@example.invalid,2025-08-30 22:22:51.459202+02,it,IT,True,18.8,False
1o1mni7n8qmeyprwqa,anon+27ed227eca3b@example.invalid,2025-08-30 22:34:21.678026+02,en,GB,True,,False
1o1mni7n8qmeyq7dsa,anon+5a47cf2fbcbb@example.invalid,2025-08-30 22:45:35.958859+02,sv,SE,True,287.9,True
1o1mni7n8qmeyr8oge,anon+f04997a127c2@example.invalid,2025-08-30 23:10:55.114667+02,en,GB,True,21.4,True
1o1mni7n8qmeyrasnh,,2025-08-30 23:41:48.052188+02,es,ES,False,21.3,False
1o1mni7n8qmeyrxx00,anon+0208167ccf88@example.invalid,2025-08-30 23:30:57.482573+02,es,ES,True,24.8,True
1o1mni7n8qmeyse9eg,,2025-08-30 23:41:50.933619+02,de,DE,False,0.0,False
1o1mni7n8qmeyts6rb,anon+0d4e36d63d2b@example.invalid,2025-08-31 00:38:41.549734+02,it,IT,True,0.0,True
1o1mni7n8qmeywp1pw,anon+49b4744da584@example.invalid,2025-08-31 01:52:06.015712+02,es,ES,True,31.7,False
1o1mni7n8qmeyyu1st,,2025-08-31 03:00:11.676943+02,es,ES,False,48.8,False
1o1mni7n8qmezakwg4,,2025-08-31 08:12:38.253815+02,fr,FR,False,18.7,False
1o1mni7n8qmezalts8,,2025-08-31 08:15:28.459632+02,es,ES,False,32.6,False
1o1mni7n8qmezcfun6,anon+69ba4bf5a518@example.invalid,2025-08-31 09:05:08.204596+02,de,DE,True,,True
1o1mni7n8qmezcocz1,anon+d57cb22d6400@example.invalid,2025-08-31 09:15:46.821773+02,en,GB,True,,False
1o1mni7n8qmezcrft2,,2025-08-31 09:17:36.032822+02,fr,FR,False,15.3,False
1o1mni7n8qmezcuu96,,2025-08-31 09:18:03.614314+02,de,DE,False,18.7,False
1o1mni7n8qmeze145g,,2025-08-31 09:54:06.899468+02,es,ES,False,33.2,False
1o1mni7n8qmeze4nsk,anon+dd6096426dd5@example.invalid,2025-08-31 09:55:27.583487+02,en,GB,True,39.39,True
1o1mni7n8qmezfgte5,,2025-08-31 10:27:57.816644+02,es,ES,False,39.5,False
1o1mni7n8qmezfvls1,,2025-08-31 10:46:58.822852+02,es,ES,False,24.8,False
1o1mni7n8qmezgh9kb,,2025-08-31 10:55:59.516193+02,en,GB,False,0.0,False
1o1mni7n8qmezhlfzm,,2025-08-31 11:28:09.709024+02,de,DE,False,24.8,False
1o1mni7n8qmezi1o2a,,2025-08-31 11:42:37.88714+02,fr,FR,False,36.8,False
1o1mni7n8qmezj38yz,anon+55d14ddc1cdc@example.invalid,2025-08-31 12:12:31.908906+02,es,ES,True,,False
1o1mni7n8qmezjmhqo,,2025-08-31 12:26:33.817901+02,es,ES,False,19.7,False
1o1mni7n8qmezl7nla,anon+ae40a89fd53c@example.invalid,2025-08-31 13:22:49.339529+02,en,GB,True,19.5,False
1o1mni7n8qmezl9xq9,,2025-08-31 13:24:23.07776+02,fr,FR,False,18.8,False
1o1mni7n8qmezle3a6,anon+b3f0c6e93382@example.invalid,2025-08-31 13:20:37.995597+02,en,GB,True,,False
1o1mni7n8qmezmncbu,anon+581be5c74bf5@example.invalid,2025-08-31 14:33:44.511726+02,es,ES,True,,False
1o1mni7n8qmezmwobi,anon+521d9cb63bde@example.invalid,2025-08-31 14:00:56.560766+02,sv,SE,True,0.0,False
1o1mni7n8qmezns5ov,anon+64e4033b6258@example.invalid,2025-08-31 14:42:39.101177+02,fr,FR,True,,False
1o1mni7n8qmezoahz4,,2025-08-31 14:44:36.357297+02,es,ES,False,24.8,False
1o1mni7n8qmezonn4v,,2025-08-31 14:44:53.526178+02,es,ES,False,,False
1o1mni7n8qmezovscj,,2025-08-31 14:59:39.394829+02,es,ES,False,41.8,False
1o1mni7n8qmezpujv2,anon+d2192c6a9985@example.invalid,2025-08-31 15:31:35.897315+02,sv,SE,True,,False
1o1mni7n8qmezq400p,,2025-08-31 15:29:03.890029+02,es,ES,False,10.8,False
1o1mni7n8qmezqlr6m,anon+0d939745d77a@example.invalid,2025-08-31 15:41:17.955532+02,es,ES,True,24.8,True
1o1mni7n8qmezquvrt,anon+159dff914116@example.invalid,2025-08-31 15:57:57.318906+02,fr,FR,True,17.2,False
1o1mni7n8qmezqy18g,,2025-08-31 15:56:31.779804+02,es,ES,False,,False
1o1mni7n8qmezr2fz7,anon+5c0c991ef43a@example.invalid,2025-08-31 16:14:16.856657+02,fr,FR,True,25.8,True
1o1mni7n8qmezrnvsd,,2025-08-31 16:12:46.484101+02,es,ES,False,17.7,False
1o1mni7n8qmezrro6z,anon+bf7e06250de1@example.invalid,2025-08-31 16:15:49.315726+02,it,CH,True,,False
1o1mni7n8qmezs4t5z,anon+d159474d4e04@example.invalid,2025-08-31 16:48:48.227856+02,es,ES,True,,False
1o1mni7n8qmezsy650,anon+10d0a2baab2f@example.invalid,2025-08-31 19:38:00.498042+02,en,GB,True,26.35,True
1o1mni7n8qmezt5pqj,,2025-08-31 16:53:05.868126+02,sv,SE,True,148.0,False
1o1mni7n8qmezt7zxh,,2025-08-31 17:01:03.968086+02,en,GB,False,,True
1o1mni7n8qmeztdnta,,2025-08-31 17:09:09.356638+02,fr,FR,False,32.8,False
1o1mni7n8qmezud2v1,,2025-08-31 17:27:42.471227+02,de,DE,True,14.8,False
1o1mni7n8qmezuirg1,,2025-08-31 17:34:47.623875+02,fr,FR,False,,False
1o1mni7n8qmezujvcq,anon+eaa0ad635cea@example.invalid,2025-08-31 17:46:51.827405+02,fr,FR,True,32.8,True
1o1mni7n8qmezvrmc8,anon+9e3e9073fac0@example.invalid,2025-08-31 18:11:19.641819+02,es,ES,True,24.8,False
1o1mni7n8qmezwh7af,anon+163bf1ea5a41@example.invalid,2025-08-31 18:27:34.7911+02,en,GB,True,20.8,True
1o1mni7n8qmezwmi0y,anon+c65722bd1391@example.invalid,2025-08-31 18:28:58.464493+02,en,GB,True,21.4,True
1o1mni7n8qmezwo1oa,anon+c53031676715@example.invalid,2025-08-31 18:50:50.691129+02,es,ES,True,0.0,True
1o1mni7n8qmezxujk1,anon+1cc485513212@example.invalid,2025-08-31 19:14:10.915894+02,en,GB,True,28.4,True
1o1mni7n8qmezymxqu,,2025-08-31 19:26:51.295483+02,de,DE,False,14.8,False
1o1mni7n8qmezysg21,anon+1ead740bf567@example.invalid,2025-08-31 19:31:11.215391+02,en,GB,True,18.39,True
1o1mni7n8qmezzoqha,,2025-08-31 20:41:45.016149+02,es,ES,False,38.7,False
1o1mni7n8qmezzyzq2,,2025-08-31 20:17:58.926492+02,es,ES,False,21.3,False
1o1mni7n8qmf003u94,,2025-08-31 20:17:52.931397+02,fr,BE,False,32.8,False
1o1mni7n8qmf00grjr,anon+ff69898a05fa@example.invalid,2025-08-31 20:26:18.238702+02,es,ES,True,0.0,True
1o1mni7n8qmf00zt0d,anon+9f3c00957651@example.invalid,2025-08-31 20:59:08.461668+02,de,DE,True,14.85,False
1o1mni7n8qmf01e2d4,anon+cde75a999c57@example.invalid,2025-08-31 20:48:55.995142+02,de,DE,True,22.3,True
1o1mni7n8qmf01sdue,,2025-08-31 20:58:24.073644+02,fr,FR,False,36.0,False
